transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN01739,U01739,29,Male,8.87,2.14,3.09,4.99,4.77,232,125,11.17,Medium,No,Severe,1
TXN01740,U01740,32,Female,10.77,3.54,1.21,5.87,7.15,87,174,13.14,High,No,Moderate,1
TXN01741,U01741,18,Other,7.55,3.5,1.21,0.52,7.87,113,120,10.17,Low,Yes,Mild,0
TXN01742,U01742,18,Male,8.99,5.57,2.26,5.13,5.27,31,57,9.96,Low,No,Severe,1
TXN01743,U01743,19,Male,5.52,3.48,3.66,3.72,5.28,60,104,8.41,Low,Yes,None,0
TXN01744,U01744,23,Female,5.2,0.87,0.62,2.56,7.43,104,103,7.83,Low,Yes,None,0
TXN01745,U01745,27,Male,5.96,4.45,3.59,1.74,6.32,149,156,8.48,Medium,Yes,Moderate,1
TXN01746,U01746,24,Male,10.88,2.12,0.99,5.56,7.16,53,16,13.41,Low,No,Moderate,1
TXN01747,U01747,22,Other,10.48,4.84,3.01,1.0,8.46,34,128,12.93,High,No,Severe,1
TXN01748,U01748,22,Male,11.56,1.15,0.97,3.23,5.39,143,132,12.83,Medium,No,Moderate,1
TXN01749,U01749,18,Female,6.46,3.77,3.47,4.03,7.05,250,129,7.81,Low,Yes,Mild,0
TXN01750,U01750,32,Female,3.68,1.76,1.93,1.78,6.3,128,85,5.36,Low,No,Mild,0
TXN01751,U01751,21,Female,11.08,1.28,0.1,3.91,5.04,227,73,11.65,High,Yes,Severe,1
TXN01752,U01752,22,Male,5.43,1.55,2.82,0.85,7.61,240,99,6.82,Medium,Yes,Mild,0
TXN01753,U01753,22,Female,3.9,4.02,1.2,4.16,4.72,237,128,5.61,High,No,Moderate,1
TXN01754,U01754,32,Other,8.45,1.2,2.77,1.88,5.09,43,143,10.31,High,No,Severe,1
TXN01755,U01755,35,Other,10.12,3.75,2.94,5.83,5.86,158,138,11.85,Medium,No,Severe,1
TXN01756,U01756,24,Female,11.65,5.34,3.03,3.74,8.94,130,105,12.39,High,Yes,Moderate,1
TXN01757,U01757,32,Female,9.45,4.16,3.84,2.01,8.48,105,177,11.21,Medium,Yes,Moderate,1
TXN01758,U01758,31,Female,9.4,3.13,1.62,1.45,7.83,88,116,11.11,High,Yes,Severe,1
TXN01759,U01759,24,Male,10.76,4.01,1.28,2.55,8.04,120,58,12.65,Low,Yes,Severe,1
TXN01760,U01760,21,Other,7.8,2.44,3.18,5.64,6.33,213,91,9.42,High,No,Mild,0
TXN01761,U01761,26,Male,10.93,4.05,0.36,5.7,8.07,82,85,11.65,High,Yes,Moderate,1
TXN01762,U01762,31,Male,6.55,5.07,1.77,1.24,6.29,87,102,9.12,Low,No,Severe,1
TXN01763,U01763,23,Female,3.6,5.1,2.59,0.6,5.54,39,27,5.94,Low,Yes,Moderate,1
TXN01764,U01764,24,Male,7.85,1.48,0.64,5.1,4.92,171,71,9.31,Low,Yes,Moderate,1
TXN01765,U01765,34,Male,4.29,3.17,0.15,2.7,6.3,195,122,6.87,Low,No,Mild,0
TXN01766,U01766,30,Male,5.53,4.4,2.85,2.45,4.57,103,73,7.19,Low,No,Severe,1
TXN01767,U01767,32,Female,10.44,4.12,3.43,4.2,5.43,242,65,12.91,Low,Yes,Severe,1
TXN01768,U01768,20,Male,11.68,2.15,3.75,4.43,6.25,90,88,12.47,High,Yes,Severe,1
TXN01769,U01769,32,Other,7.23,5.42,2.09,3.12,6.39,212,23,8.78,High,Yes,Severe,1
TXN01770,U01770,27,Male,4.62,5.86,3.28,5.34,8.14,141,98,7.27,Low,No,Moderate,1
TXN01771,U01771,33,Female,8.58,3.61,0.69,4.34,4.69,63,88,10.48,Medium,No,Severe,1
TXN01772,U01772,20,Other,9.92,1.43,1.07,2.86,6.01,70,143,12.48,High,No,Severe,1
TXN01773,U01773,18,Other,4.49,5.31,3.09,2.53,5.51,235,50,6.04,High,Yes,Severe,1
TXN01774,U01774,32,Female,4.56,3.34,2.94,1.96,7.44,20,167,5.91,High,No,Mild,0
TXN01775,U01775,26,Female,4.57,2.65,1.11,2.27,7.15,24,23,6.52,Low,No,None,0
TXN01776,U01776,31,Male,3.45,3.19,2.59,2.76,4.92,76,131,5.21,High,No,Mild,0
TXN01777,U01777,32,Male,3.46,4.5,0.33,4.64,8.29,239,104,6.16,Medium,No,Severe,1
TXN01778,U01778,30,Male,9.8,2.72,3.7,5.46,8.02,114,91,12.51,Low,No,Moderate,1
TXN01779,U01779,22,Male,7.08,5.58,0.67,5.14,4.55,152,93,8.42,High,No,Severe,1
TXN01780,U01780,27,Other,11.79,2.5,3.01,2.86,6.02,29,73,14.05,Medium,No,Severe,1
TXN01781,U01781,34,Other,5.21,0.65,1.93,2.92,5.45,229,118,6.89,Low,Yes,None,0
TXN01782,U01782,23,Female,6.79,5.38,1.9,3.66,5.77,40,172,7.33,High,No,Severe,1
TXN01783,U01783,24,Other,7.52,2.31,2.39,5.05,6.24,212,67,9.45,Low,No,Mild,0
TXN01784,U01784,34,Other,9.24,5.28,2.01,3.15,6.3,209,95,11.74,High,No,Moderate,1
TXN01785,U01785,27,Other,8.14,1.26,0.47,3.0,5.68,239,158,9.7,High,Yes,Severe,1
TXN01786,U01786,32,Male,3.27,2.65,0.75,0.84,4.81,215,56,5.21,High,Yes,Mild,0
TXN01787,U01787,23,Other,9.9,3.3,2.46,4.2,7.05,157,55,11.63,High,Yes,Severe,1
TXN01788,U01788,28,Female,11.69,4.73,3.09,1.78,4.91,208,16,13.52,Medium,No,Moderate,1
TXN01789,U01789,27,Other,4.42,1.63,2.78,3.45,8.79,80,37,6.61,Low,No,Mild,0
TXN01790,U01790,18,Male,4.02,2.47,2.26,5.88,6.52,117,168,4.97,High,No,Mild,0
TXN01791,U01791,18,Other,6.31,5.98,2.12,5.77,5.72,163,146,8.67,Medium,Yes,Moderate,1
TXN01792,U01792,22,Other,10.05,4.32,3.29,0.91,7.76,48,121,11.73,Low,No,Severe,1
TXN01793,U01793,26,Other,8.97,4.23,1.37,4.05,7.11,213,28,9.73,High,No,Moderate,1
TXN01794,U01794,34,Female,3.84,0.51,3.76,4.76,5.01,33,168,6.78,Medium,No,None,0
TXN01795,U01795,19,Other,4.83,3.32,2.16,3.35,8.54,239,31,6.47,Medium,Yes,None,0
TXN01796,U01796,31,Other,7.95,4.08,3.08,5.08,8.29,103,22,10.1,Low,No,Moderate,1
TXN01797,U01797,34,Other,8.94,5.81,3.81,1.51,7.41,181,85,9.66,Medium,Yes,Severe,1
TXN01798,U01798,21,Male,9.47,5.37,1.54,1.11,8.1,123,115,10.3,High,Yes,Moderate,1
TXN01799,U01799,25,Male,8.62,3.01,2.54,4.92,8.97,127,64,10.8,Medium,No,Severe,1
TXN01800,U01800,28,Other,10.23,2.6,2.6,4.03,6.0,153,139,12.98,Low,Yes,Moderate,1
TXN01801,U01801,27,Male,10.29,5.62,0.57,1.39,8.45,75,119,12.28,High,Yes,Moderate,1
TXN01802,U01802,32,Male,6.28,0.55,2.21,1.96,6.53,230,30,7.4,Medium,No,Mild,0
TXN01803,U01803,27,Other,5.18,2.25,3.38,5.4,5.89,110,105,6.24,Medium,No,None,0
TXN01804,U01804,35,Female,10.34,4.84,3.12,2.03,4.57,82,117,12.91,Medium,Yes,Moderate,1
TXN01805,U01805,32,Female,11.98,1.87,1.48,5.66,6.3,58,65,14.88,Low,No,Moderate,1
TXN01806,U01806,30,Male,10.26,3.82,2.5,3.41,5.78,38,48,11.69,Medium,No,Moderate,1
TXN01807,U01807,19,Male,11.56,1.52,2.1,1.51,8.83,164,173,12.38,Medium,No,Severe,1
TXN01808,U01808,32,Male,11.54,3.63,1.63,1.54,6.05,176,166,14.31,High,Yes,Moderate,1
TXN01809,U01809,28,Male,9.76,4.54,3.46,2.7,6.82,201,141,11.39,Low,No,Severe,1
TXN01810,U01810,27,Other,4.09,1.9,0.69,3.38,8.4,84,170,6.62,Low,No,None,0
TXN01811,U01811,34,Male,9.71,5.87,2.4,1.35,5.07,22,22,10.22,Low,No,Severe,1
TXN01812,U01812,32,Female,11.37,1.31,2.47,4.61,4.8,222,93,13.72,High,Yes,Moderate,1
TXN01813,U01813,20,Other,4.96,1.15,0.82,4.96,6.73,58,177,7.57,Medium,Yes,None,0
TXN01814,U01814,35,Male,6.91,2.3,2.69,2.13,7.84,190,49,8.15,Low,No,Mild,0
TXN01815,U01815,34,Male,4.64,2.35,0.93,3.64,6.68,129,124,6.66,Low,No,Mild,0
TXN01816,U01816,35,Male,11.29,5.88,0.14,5.93,6.17,156,48,13.99,Low,No,Severe,1
TXN01817,U01817,18,Female,7.04,2.75,0.4,3.39,7.07,142,54,9.43,High,No,Mild,0
TXN01818,U01818,25,Male,10.16,2.19,1.03,4.41,5.93,38,64,11.87,High,No,Severe,1
TXN01819,U01819,18,Male,3.47,3.2,0.79,1.43,6.73,109,30,4.53,Low,Yes,None,0
TXN01820,U01820,28,Female,10.5,4.59,2.34,4.47,7.16,152,138,11.48,Medium,Yes,Moderate,1
TXN01821,U01821,23,Female,10.29,5.18,1.24,5.16,5.79,175,15,12.74,Medium,No,Moderate,1
TXN01822,U01822,35,Male,6.74,1.21,0.9,5.93,8.65,246,16,8.97,Medium,No,Moderate,1
TXN01823,U01823,20,Male,10.08,3.96,3.91,4.28,8.34,111,37,11.79,Low,Yes,Severe,1
TXN01824,U01824,26,Other,6.17,1.56,1.02,3.83,4.83,223,105,7.94,Medium,No,Mild,0
TXN01825,U01825,21,Male,5.89,5.09,1.04,4.45,7.29,191,108,7.01,High,Yes,Severe,1
TXN01826,U01826,33,Other,10.39,0.51,1.14,3.73,8.52,225,18,12.68,Medium,No,Moderate,1
TXN01827,U01827,26,Other,11.86,5.97,0.99,5.58,7.7,58,60,12.56,High,Yes,Moderate,1
TXN01828,U01828,30,Other,6.54,1.38,3.76,4.52,5.57,115,154,8.43,High,No,Mild,0
TXN01829,U01829,32,Other,7.81,0.57,1.57,1.37,7.64,43,112,9.02,Medium,Yes,Mild,0
TXN01830,U01830,25,Female,6.08,2.8,0.8,5.63,7.22,139,91,7.24,Low,Yes,Moderate,1
TXN01831,U01831,19,Other,7.55,5.81,2.23,5.96,4.69,63,25,10.5,High,Yes,Moderate,1
TXN01832,U01832,27,Other,10.79,0.93,0.8,5.21,5.15,119,111,11.54,Medium,No,Severe,1
TXN01833,U01833,19,Male,6.09,4.9,0.96,4.12,5.0,187,118,6.67,Medium,Yes,Moderate,1
TXN01834,U01834,28,Other,5.03,5.48,2.71,3.12,8.78,113,86,6.27,High,Yes,Moderate,1
TXN01835,U01835,24,Female,3.72,4.63,1.16,4.6,8.2,166,101,6.04,High,No,Severe,1
TXN01836,U01836,30,Male,11.98,1.23,1.63,1.87,7.66,167,111,14.79,Medium,Yes,Moderate,1
TXN01837,U01837,30,Female,3.66,3.44,0.07,2.56,8.16,134,16,4.7,Medium,No,None,0
TXN01838,U01838,19,Female,6.54,0.73,1.58,2.89,4.54,31,48,8.87,High,Yes,Moderate,1
TXN01839,U01839,18,Male,8.61,3.73,0.04,1.69,4.7,50,57,9.26,High,Yes,Moderate,1
TXN01840,U01840,29,Male,4.22,3.85,1.36,4.29,7.95,137,109,6.14,High,No,None,0
TXN01841,U01841,23,Female,11.72,0.73,2.49,3.43,4.69,240,133,13.09,Medium,No,Severe,1
TXN01842,U01842,26,Male,11.83,3.75,0.55,2.25,7.86,174,87,14.06,Medium,Yes,Moderate,1
TXN01843,U01843,35,Female,3.15,3.59,2.87,3.77,6.07,109,150,4.18,Medium,No,Mild,0
TXN01844,U01844,23,Male,10.8,3.78,2.74,1.32,6.72,146,28,12.09,Medium,No,Moderate,1
TXN01845,U01845,31,Female,3.92,2.81,0.56,3.48,4.64,22,90,5.54,High,Yes,Mild,0
TXN01846,U01846,18,Female,4.18,2.44,3.98,2.51,6.14,38,110,7.07,High,Yes,None,0
TXN01847,U01847,25,Male,9.11,3.99,0.36,3.23,4.92,128,28,10.48,Medium,Yes,Severe,1
TXN01848,U01848,23,Male,5.3,0.91,0.98,2.3,6.49,87,29,7.57,Medium,No,None,0
TXN01849,U01849,28,Other,9.25,5.93,1.87,0.8,7.75,51,161,12.08,Low,No,Severe,1
TXN01850,U01850,27,Other,10.63,2.73,0.86,2.32,8.48,161,75,11.62,Medium,No,Severe,1
TXN01851,U01851,35,Other,7.14,3.51,0.03,4.28,4.72,67,77,10.12,High,No,Moderate,1
TXN01852,U01852,20,Male,7.88,1.84,0.02,4.03,7.04,61,21,9.89,Medium,No,Mild,0
TXN01853,U01853,24,Male,10.65,1.29,2.83,4.34,5.46,194,49,11.68,Medium,No,Severe,1
TXN01854,U01854,23,Male,10.82,5.57,1.29,4.7,8.17,225,132,12.26,High,Yes,Severe,1
TXN01855,U01855,32,Other,7.26,1.8,3.73,1.38,7.74,242,101,9.39,Low,Yes,Mild,0
TXN01856,U01856,23,Male,3.2,1.02,2.75,0.5,6.4,68,73,5.6,Low,No,Mild,0
TXN01857,U01857,24,Male,11.65,3.22,0.28,3.75,5.17,175,17,14.15,Medium,No,Severe,1
TXN01858,U01858,28,Other,10.58,4.3,0.51,2.64,8.62,133,97,12.17,High,Yes,Moderate,1
TXN01859,U01859,25,Female,4.12,0.52,3.33,4.84,8.93,74,54,5.08,Medium,Yes,None,0
TXN01860,U01860,32,Male,7.21,1.7,3.76,2.78,7.77,199,23,10.1,Medium,No,Moderate,1
TXN01861,U01861,32,Other,3.03,3.57,0.21,2.58,4.66,177,95,3.95,High,No,None,0
TXN01862,U01862,27,Female,3.76,5.03,2.56,4.85,5.84,33,48,6.5,Medium,Yes,Severe,1
TXN01863,U01863,29,Other,7.56,2.85,1.68,2.54,8.67,235,125,10.14,Low,Yes,Mild,0
TXN01864,U01864,30,Other,4.72,3.3,3.93,3.99,8.07,123,82,7.58,High,Yes,Mild,0
TXN01865,U01865,32,Other,5.41,3.77,2.58,1.65,6.85,75,165,7.66,High,No,Mild,0
TXN01866,U01866,20,Male,5.32,5.53,2.02,0.69,7.83,247,95,7.85,Low,No,Moderate,1
TXN01867,U01867,31,Male,9.98,2.9,0.87,1.22,5.5,171,80,12.71,Low,Yes,Moderate,1
TXN01868,U01868,35,Female,8.27,5.64,2.13,4.08,7.47,46,99,10.31,High,No,Moderate,1
TXN01869,U01869,18,Female,3.04,0.9,2.74,2.9,7.65,244,56,3.88,Low,No,Mild,0
TXN01870,U01870,23,Male,10.44,5.61,0.65,2.69,6.57,149,140,11.1,High,Yes,Moderate,1
TXN01871,U01871,32,Other,7.73,3.5,1.93,2.31,6.96,237,89,8.4,High,Yes,Moderate,1
TXN01872,U01872,20,Male,11.89,1.6,2.89,3.67,6.17,98,134,14.26,High,No,Severe,1
TXN01873,U01873,28,Male,7.64,4.28,2.49,3.62,8.09,69,153,8.74,Low,No,Moderate,1
TXN01874,U01874,30,Female,10.24,0.78,2.17,3.66,5.13,41,113,11.74,Low,Yes,Severe,1
TXN01875,U01875,29,Female,11.11,4.53,2.74,2.73,5.75,147,148,13.98,Medium,No,Severe,1
TXN01876,U01876,29,Female,3.9,5.81,1.02,2.87,4.53,33,113,5.71,Medium,No,Moderate,1
TXN01877,U01877,19,Female,6.22,2.78,1.41,2.29,5.19,248,80,8.87,Medium,Yes,Moderate,1
TXN01878,U01878,18,Male,4.29,5.16,0.81,3.41,8.6,129,19,6.07,Low,No,Severe,1
TXN01879,U01879,20,Male,7.07,5.77,1.63,0.75,7.3,227,83,7.95,Low,No,Moderate,1
TXN01880,U01880,19,Female,10.18,2.33,0.19,3.86,6.91,27,170,12.62,Medium,Yes,Moderate,1
TXN01881,U01881,18,Male,8.25,2.88,0.26,3.84,7.18,242,162,10.94,Low,No,Severe,1
TXN01882,U01882,35,Female,5.42,1.65,1.56,1.99,4.56,101,25,7.08,Medium,No,Mild,0
TXN01883,U01883,34,Other,11.76,0.58,1.29,4.02,8.79,166,79,13.95,Medium,Yes,Moderate,1
TXN01884,U01884,31,Female,3.01,4.44,1.0,1.31,8.42,239,26,5.51,Low,No,Moderate,1
TXN01885,U01885,34,Female,5.52,5.13,0.07,1.55,5.9,30,73,6.26,High,No,Severe,1
TXN01886,U01886,27,Male,7.79,3.03,2.44,5.76,5.01,99,32,9.57,Medium,No,Mild,0
TXN01887,U01887,18,Male,7.51,4.65,0.52,3.84,8.04,153,116,9.75,Medium,Yes,Severe,1
TXN01888,U01888,25,Female,8.82,1.71,3.88,2.86,7.82,112,155,10.26,High,No,Moderate,1
TXN01889,U01889,31,Female,10.55,2.11,2.07,1.04,8.92,69,15,12.01,Low,Yes,Moderate,1
TXN01890,U01890,20,Female,11.84,3.41,3.57,4.7,6.61,148,53,13.08,Low,No,Severe,1
TXN01891,U01891,27,Male,6.73,3.52,3.34,5.63,8.68,80,49,8.38,Low,Yes,Moderate,1
TXN01892,U01892,32,Female,8.62,5.7,0.11,1.33,5.27,140,161,9.26,High,No,Severe,1
TXN01893,U01893,35,Female,8.65,2.96,2.68,3.54,8.14,134,163,9.96,Medium,Yes,Severe,1
TXN01894,U01894,33,Female,5.83,1.61,2.1,5.94,8.45,159,153,7.89,Low,No,None,0
TXN01895,U01895,34,Female,3.6,3.71,1.28,3.81,7.01,97,109,5.37,High,No,None,0
TXN01896,U01896,35,Male,4.89,1.95,2.05,2.76,6.86,240,54,7.79,High,No,Mild,0
TXN01897,U01897,22,Male,5.14,2.7,0.44,1.13,7.34,190,169,5.71,Medium,Yes,None,0
TXN01898,U01898,35,Female,7.71,2.63,2.62,4.69,6.8,54,21,9.83,Medium,Yes,Moderate,1
TXN01899,U01899,19,Female,10.86,0.76,2.34,1.71,8.01,170,157,11.72,High,Yes,Moderate,1
TXN01900,U01900,34,Female,8.96,5.17,2.65,3.84,6.54,31,77,11.24,Low,No,Severe,1
TXN01901,U01901,32,Female,7.6,2.78,2.07,4.51,5.51,68,101,8.99,Medium,Yes,Moderate,1
TXN01902,U01902,25,Female,9.66,4.71,3.36,4.12,8.46,45,97,10.98,High,Yes,Severe,1
TXN01903,U01903,19,Male,6.22,4.04,2.1,3.9,7.54,209,71,8.01,High,No,Severe,1
TXN01904,U01904,27,Male,6.31,3.3,0.84,5.85,5.9,98,138,9.19,High,Yes,Mild,0
TXN01905,U01905,28,Other,10.66,1.59,2.14,2.94,5.96,212,115,13.21,High,Yes,Moderate,1
TXN01906,U01906,32,Female,10.91,2.98,1.79,0.79,8.47,79,178,13.84,High,No,Severe,1
TXN01907,U01907,34,Male,5.63,2.77,1.89,4.96,4.61,214,74,8.18,Medium,No,Mild,0
TXN01908,U01908,20,Female,6.89,5.66,2.45,3.14,7.91,149,68,9.56,Medium,No,Severe,1
TXN01909,U01909,23,Other,8.41,4.37,0.59,2.92,4.97,120,158,10.85,Low,Yes,Moderate,1
TXN01910,U01910,20,Other,5.98,2.53,2.82,2.17,5.24,230,73,7.05,Medium,Yes,Mild,0
TXN01911,U01911,29,Female,3.62,2.41,2.96,3.46,7.12,224,114,4.18,Medium,Yes,Mild,0
TXN01912,U01912,30,Female,10.62,4.4,1.56,4.5,6.05,181,161,12.01,Medium,Yes,Severe,1
TXN01913,U01913,21,Male,6.82,2.93,1.35,5.72,8.54,39,146,8.98,Medium,Yes,Moderate,1
TXN01914,U01914,25,Female,10.09,2.15,1.09,3.14,7.65,34,166,11.23,High,Yes,Severe,1
TXN01915,U01915,27,Male,3.23,5.98,2.37,4.45,5.06,123,88,5.39,Low,Yes,Moderate,1
TXN01916,U01916,31,Female,11.66,3.99,3.88,4.62,7.09,185,164,13.12,Low,Yes,Moderate,1
TXN01917,U01917,30,Female,7.07,1.18,2.99,5.94,6.36,39,15,7.92,Medium,No,Mild,0
TXN01918,U01918,23,Male,10.3,5.57,0.54,5.17,5.08,194,71,11.47,High,Yes,Moderate,1
TXN01919,U01919,32,Male,11.75,3.55,3.56,3.19,7.28,24,39,13.44,Medium,Yes,Severe,1
TXN01920,U01920,27,Female,5.48,2.72,1.1,0.65,5.24,82,104,6.14,Medium,No,Mild,0
TXN01921,U01921,27,Other,4.26,4.95,3.25,1.11,6.23,145,47,5.71,Low,No,Severe,1
TXN01922,U01922,28,Male,6.2,4.67,2.56,3.17,6.47,237,82,8.73,Medium,Yes,Moderate,1
TXN01923,U01923,35,Other,5.91,5.85,2.97,2.34,4.79,204,68,8.49,Medium,No,Severe,1
TXN01924,U01924,30,Female,7.33,1.49,3.64,1.76,4.5,140,76,10.22,Low,No,Moderate,1
TXN01925,U01925,30,Other,9.58,4.33,1.5,3.15,7.11,70,53,10.97,Low,No,Severe,1
TXN01926,U01926,34,Female,7.2,5.03,0.85,1.24,7.6,94,18,9.16,Medium,Yes,Severe,1
TXN01927,U01927,31,Male,6.82,3.33,0.21,3.41,6.18,33,30,7.57,High,No,Mild,0
TXN01928,U01928,27,Female,4.86,0.96,0.37,0.86,5.53,143,151,6.39,High,Yes,None,0
TXN01929,U01929,35,Female,3.7,3.01,0.18,4.19,7.34,101,123,4.95,Medium,No,None,0
TXN01930,U01930,35,Male,8.87,0.51,3.45,5.02,7.45,82,33,10.3,Medium,Yes,Moderate,1
TXN01931,U01931,30,Male,3.3,1.52,0.22,5.77,6.44,105,180,5.53,Medium,Yes,Mild,0
TXN01932,U01932,23,Other,5.59,1.03,1.16,1.34,6.32,142,24,6.35,Low,No,Mild,0
TXN01933,U01933,22,Male,3.17,5.91,1.61,5.41,5.43,209,147,4.02,Low,Yes,Severe,1
TXN01934,U01934,19,Other,11.92,1.78,3.91,1.22,7.49,32,110,13.36,High,Yes,Moderate,1
TXN01935,U01935,19,Male,10.65,1.13,0.83,3.44,5.44,167,40,11.63,High,Yes,Severe,1
TXN01936,U01936,34,Male,6.41,5.85,3.19,1.37,7.8,85,100,8.99,Medium,No,Severe,1
TXN01937,U01937,24,Male,5.74,3.25,1.19,4.92,7.24,129,16,6.67,High,No,Mild,0
TXN01938,U01938,26,Other,4.56,0.8,3.24,5.73,5.61,212,131,6.65,Medium,Yes,Mild,0
TXN01939,U01939,35,Female,8.73,2.48,2.49,5.07,6.1,233,38,10.07,Low,No,Severe,1
TXN01940,U01940,28,Female,8.06,0.86,1.95,5.43,8.82,114,78,10.74,High,Yes,Severe,1
TXN01941,U01941,27,Female,3.95,3.1,3.97,1.71,6.32,168,109,4.85,Medium,No,Mild,0
TXN01942,U01942,28,Male,9.0,2.36,2.24,4.34,7.65,124,47,11.4,High,No,Moderate,1
TXN01943,U01943,27,Other,4.82,5.51,3.02,2.64,8.66,58,91,5.58,Medium,Yes,Moderate,1
TXN01944,U01944,32,Other,10.77,4.34,1.67,1.58,7.31,77,97,11.95,High,No,Severe,1
TXN01945,U01945,28,Other,7.5,2.86,2.68,0.64,8.03,120,152,8.37,High,No,Mild,0
TXN01946,U01946,35,Male,10.09,0.92,0.38,5.23,7.53,148,36,10.84,High,Yes,Severe,1
TXN01947,U01947,18,Other,5.2,3.23,0.83,1.22,4.77,196,57,7.64,Low,Yes,Mild,0
TXN01948,U01948,31,Female,10.33,5.77,3.62,0.61,8.53,118,85,12.26,Low,Yes,Moderate,1
TXN01949,U01949,30,Other,10.05,3.76,1.19,4.75,6.29,102,179,11.24,Low,Yes,Severe,1
TXN01950,U01950,27,Male,6.1,2.73,3.67,1.55,4.99,55,164,8.75,High,No,Mild,0
TXN01951,U01951,30,Male,10.39,1.94,3.39,0.94,7.5,66,179,11.92,Medium,No,Severe,1
TXN01952,U01952,31,Male,7.06,4.2,1.65,5.39,5.51,104,71,9.06,Low,Yes,Severe,1
TXN01953,U01953,23,Male,6.15,4.75,0.11,2.71,7.73,165,169,7.33,High,Yes,Moderate,1
TXN01954,U01954,25,Male,5.08,5.85,0.86,5.55,6.39,143,67,7.97,Medium,Yes,Severe,1
TXN01955,U01955,35,Male,10.17,1.96,2.91,5.75,8.39,146,168,11.21,Low,No,Moderate,1
TXN01956,U01956,30,Male,3.09,2.06,2.62,3.75,7.46,217,21,3.71,Medium,Yes,None,0
TXN01957,U01957,34,Female,8.06,5.35,3.41,5.59,6.32,159,23,10.43,Low,Yes,Moderate,1
TXN01958,U01958,22,Female,4.1,5.15,0.8,3.26,7.84,104,92,5.98,Low,Yes,Moderate,1
TXN01959,U01959,24,Male,3.67,0.84,1.91,5.91,4.93,234,166,4.42,High,No,None,0
TXN01960,U01960,28,Male,10.08,1.04,2.81,0.98,6.73,72,49,12.54,Low,No,Moderate,1
TXN01961,U01961,27,Other,11.16,4.18,0.02,5.84,6.84,225,37,12.38,Low,Yes,Severe,1
TXN01962,U01962,27,Female,5.85,5.5,3.74,0.91,8.68,74,126,7.54,High,No,Severe,1
TXN01963,U01963,27,Male,10.74,1.53,0.29,3.55,8.84,29,178,12.49,High,Yes,Severe,1
TXN01964,U01964,27,Male,4.52,4.03,0.48,2.06,4.72,201,75,5.23,Medium,Yes,Severe,1
TXN01965,U01965,31,Other,8.37,2.88,2.65,2.64,6.33,84,103,9.71,Medium,Yes,Severe,1
TXN01966,U01966,27,Female,11.04,0.51,2.53,2.06,7.74,36,134,13.0,High,No,Severe,1
TXN01967,U01967,30,Female,8.44,3.29,3.93,3.79,8.92,27,109,9.2,High,No,Severe,1
TXN01968,U01968,29,Female,11.45,5.54,0.83,2.5,6.77,246,52,14.08,Low,No,Moderate,1
TXN01969,U01969,22,Female,6.51,1.23,2.61,2.73,4.62,117,17,8.2,High,Yes,Mild,0
TXN01970,U01970,26,Male,4.0,1.72,3.95,2.58,7.42,127,61,5.15,High,No,None,0
TXN01971,U01971,18,Female,11.72,5.89,1.65,3.48,4.77,89,40,13.43,High,Yes,Moderate,1
TXN01972,U01972,31,Male,4.52,3.26,0.45,2.43,8.07,61,50,5.59,High,Yes,None,0
TXN01973,U01973,35,Male,4.4,0.57,1.11,2.3,5.2,69,106,7.4,High,No,None,0
TXN01974,U01974,26,Female,3.83,4.49,2.22,2.99,8.11,78,110,6.55,Low,Yes,Moderate,1
TXN01975,U01975,18,Female,10.43,5.7,1.26,2.25,8.01,133,52,11.34,High,Yes,Moderate,1
TXN01976,U01976,27,Male,4.06,4.35,2.66,5.76,7.0,30,168,6.46,High,Yes,Moderate,1
TXN01977,U01977,35,Other,3.15,0.9,3.58,1.06,5.79,241,99,4.26,Low,No,None,0
TXN01978,U01978,21,Other,11.37,1.94,1.88,2.75,6.54,207,175,12.19,Low,Yes,Moderate,1
TXN01979,U01979,34,Other,9.07,5.59,0.89,2.62,7.9,147,158,11.18,Low,Yes,Severe,1
TXN01980,U01980,21,Female,9.01,1.04,3.3,3.91,8.57,133,79,11.84,Low,No,Moderate,1
TXN01981,U01981,28,Female,7.97,5.77,3.66,4.81,7.17,98,20,9.83,Medium,Yes,Moderate,1
TXN01982,U01982,31,Female,8.1,0.77,1.19,5.42,6.84,225,154,9.67,Medium,Yes,Moderate,1
TXN01983,U01983,28,Male,6.78,1.82,1.81,2.0,6.5,31,36,8.28,Low,No,Moderate,1
TXN01984,U01984,25,Female,6.76,3.58,1.2,5.44,4.76,111,71,8.85,High,No,Mild,0
TXN01985,U01985,30,Other,8.54,1.38,2.45,2.69,5.71,137,142,11.19,Low,No,Moderate,1
TXN01986,U01986,27,Other,9.08,1.82,0.56,1.88,5.46,151,16,11.5,Medium,Yes,Severe,1
TXN01987,U01987,22,Other,5.77,4.46,1.37,5.68,6.29,47,98,7.61,Medium,No,Severe,1
TXN01988,U01988,18,Other,6.46,5.09,2.25,2.58,5.23,62,109,8.09,Low,Yes,Moderate,1
TXN01989,U01989,22,Male,8.59,2.36,2.4,2.47,8.69,237,36,9.9,High,Yes,Severe,1
TXN01990,U01990,19,Female,5.52,5.51,0.56,2.89,5.33,245,173,7.52,Medium,Yes,Moderate,1
